,value,metric,type
192,1.2276253364269567,ade,ml
193,0.024500261961165323,ade,ml
194,2.6004840849830906,ade,ml
195,0.5377508992155784,ade,ml
196,0.02398366350404184,ade,ml
197,0.7570796569192174,ade,ml
198,0.34297706348450746,ade,ml
199,0.02422960232914543,ade,ml
200,0.6152750206820707,ade,ml
201,0.49680437621702683,ade,ml
202,0.02880176393486234,ade,ml
203,2.2688723702336793,ade,ml
204,2.46494374999182,ade,ml
205,0.028177721163272676,ade,ml
206,1.8339131661898656,ade,ml
207,1.7482094344175014,ade,ml
208,0.028168872702590907,ade,ml
209,0.5037935367350739,ade,ml
210,0.24409391963821106,ade,ml
211,0.02868877498566305,ade,ml
212,0.8673514144998666,ade,ml
213,0.24266619698096004,ade,ml
214,0.0286312549197733,ade,ml
215,0.505602281193672,ade,ml
216,0.9661044031738599,ade,ml
217,0.029746291524058013,ade,ml
218,0.8638301979257124,ade,ml
219,0.7692116174938479,ade,ml
220,0.029512856870384907,ade,ml
221,1.4622994825403104,ade,ml
222,1.8956387830243626,ade,ml
223,0.029116865550845132,ade,ml
224,1.2694397865491587,ade,ml
225,1.4874950460864786,ade,ml
226,0.028599596477164375,ade,ml
227,1.9438852942105758,ade,ml
228,0.9608927075624816,ade,ml
229,0.029010801703244674,ade,ml
230,1.5709269713859109,ade,ml
231,0.5911197154033639,ade,ml
232,0.028960593549214847,ade,ml
233,3.4657833712695143,ade,ml
234,3.2472649981170427,ade,ml
235,0.02834411121457433,ade,ml
236,1.629505559481821,ade,ml
237,1.7288580642206148,ade,ml
238,0.028428836447405646,ade,ml
239,1.4897051051320678,ade,ml
240,1.719764143222019,ade,ml
241,0.02885287458427815,ade,ml
242,1.3919383462020045,ade,ml
243,1.892123439255533,ade,ml
244,0.028613956996783034,ade,ml
245,0.7253842320597078,ade,ml
246,0.2653701127566255,ade,ml
247,0.028801819908511037,ade,ml
248,0.02876030313544978,ade,ml
249,0.028331677279960762,ade,ml
250,0.02830231125341336,ade,ml
251,0.02483236592853996,ade,ml
252,0.02483236592853996,ade,ml
253,0.02483236592853996,ade,ml
254,0.02483236592853996,ade,ml
255,0.02483236592853996,ade,ml
256,1.1282930026860787,ade,ml
257,0.030165504896919916,ade,ml
258,1.7219647799179896,ade,ml
259,0.037486904473761795,ade,ml
260,2.23272615730854,ade,ml
261,0.08468606341734408,ade,ml
262,1.9354905887068976,ade,ml
263,0.2130774940943067,ade,ml
264,0.30441918200948925,ade,ml
265,0.4397856975416561,ade,ml
266,1.2948916449141963,ade,ml
267,0.8100690326496838,ade,ml
268,0.26779878732669266,ade,ml
269,1.326823879746285,ade,ml
270,0.5053634243177118,ade,ml
271,1.989222236604206,ade,ml
272,1.961507239850526,ade,ml
273,2.530566495045652,ade,ml
274,1.0253407044608298,ade,ml
275,0.8690942252734525,ade,ml
276,0.5880828208782913,ade,ml
277,0.4793192385484598,ade,ml
278,0.6057528785259367,ade,ml
279,0.6401038709252472,ade,ml
280,2.4963557695398166,ade,ml
281,1.0706935874762404,ade,ml
282,1.8828290508802417,ade,ml
283,0.8599345146662067,ade,ml
284,0.5128837181601802,ade,ml
285,0.7219616778773471,ade,ml
286,0.4348593897725156,ade,ml
287,0.6152825306635317,ade,ml
288,0.7360138050814848,ade,ml
289,0.38558557881424926,ade,ml
290,1.4853551280870743,ade,ml
291,1.3106958401946673,ade,ml
292,2.4324749811859534,ade,ml
293,0.927989587033352,ade,ml
294,0.5527761962237623,ade,ml
295,0.39182669855783125,ade,ml
296,0.47908450803695823,ade,ml
297,1.3785924913638437,ade,ml
298,1.2366822529357586,ade,ml
299,1.776667465810536,ade,ml
300,0.5758283606344121,ade,ml
301,0.7488366659160052,ade,ml
302,0.5294577964663136,ade,ml
303,0.5939403328143389,ade,ml
304,0.9723382335662375,ade,ml
305,0.761632996476004,ade,ml
306,0.5559751615779476,ade,ml
307,0.47739326144861405,ade,ml
308,1.0329018989914405,ade,ml
309,0.6251218577789881,ade,ml
310,0.2550337361432056,ade,ml
311,0.7503573476959204,ade,ml
312,1.2337703544966245,ade,ml
313,0.7117520756177607,ade,ml
314,0.7768433593993279,ade,ml
315,0.8731219820495614,ade,ml
316,0.4545319694010468,ade,ml
317,0.9894919861655689,ade,ml
318,0.4862014935980906,ade,ml
319,0.9611146037660704,ade,ml
320,0.9714116049726738,ade,ml
321,0.4176056911174778,ade,ml
322,1.74097488432589,ade,ml
323,0.5115799921317007,ade,ml
324,0.7016546525595485,ade,ml
325,0.3573181237055466,ade,ml
326,0.36823137837343367,ade,ml
327,0.3574057368034908,ade,ml
328,1.4319780272326228,ade,ml
329,0.2318625392223908,ade,ml
330,0.49486515883741405,ade,ml
331,0.2010841348569289,ade,ml
332,0.28572787694324187,ade,ml
333,0.4132737606433252,ade,ml
334,0.9979453400258096,ade,ml
335,0.724535556007526,ade,ml
336,2.2184570114569757,ade,ml
337,0.5518530388837145,ade,ml
338,0.8794558689324202,ade,ml
339,0.33076096888602136,ade,ml
340,1.3375358200514387,ade,ml
341,0.682666615246718,ade,ml
342,0.9390244439921132,ade,ml
343,0.8449541960941672,ade,ml
344,0.32686242065565274,ade,ml
345,0.48684112685819747,ade,ml
346,1.1369441062745425,ade,ml
347,0.31840690621292184,ade,ml
348,1.2936286633219278,ade,ml
349,1.5536800096555,ade,ml
350,1.5120687536525876,ade,ml
351,0.2920024384279148,ade,ml
352,1.7209517270762815,ade,ml
353,1.4266267003873312,ade,ml
354,0.8713450030539633,ade,ml
355,0.5190777311822865,ade,ml
356,0.6171367301622814,ade,ml
357,0.7278096242002945,ade,ml
358,3.3570912967652813,ade,ml
359,0.42077654287734634,ade,ml
360,0.9623256849815509,ade,ml
361,0.9983217105177015,ade,ml
362,3.6382374581066594,ade,ml
363,0.6895111651658854,ade,ml
364,0.775113398884321,ade,ml
365,1.2363779247803386,ade,ml
366,2.536459349136926,ade,ml
367,1.1454791551025139,ade,ml
368,0.6245061185680741,ade,ml
369,1.5931992783218403,ade,ml
370,1.5017584956864487,ade,ml
371,1.7341643796035808,ade,ml
372,1.8367951603737083,ade,ml
373,0.4460121574060819,ade,ml
374,1.0968334033466431,ade,ml
375,0.5036542084587038,ade,ml
376,1.6247746432363264,ade,ml
377,0.9455300039184382,ade,ml
378,1.988740507493018,ade,ml
379,0.6080501968164485,ade,ml
380,1.126382505565808,ade,ml
381,0.4982909699292279,ade,ml
382,2.2077345265497312,ade,ml
383,0.2898407399444952,ade,ml
384,0.6180682875089683,ade,ml
385,0.42144974382323525,ade,ml
386,2.9977141141568677,ade,ml
387,0.28712644173360946,ade,ml
388,0.5304131659286866,ade,ml
389,0.7058896558138142,ade,ml
390,1.1438897178658076,ade,ml
391,0.3178221717041767,ade,ml
392,0.1663125064689292,ade,ml
393,1.0340393714929885,ade,ml
394,1.006435353165131,ade,ml
395,0.3420993657299391,ade,ml
396,0.2949148132724224,ade,ml
397,1.1776876011598962,ade,ml
398,0.9436643244952854,ade,ml
399,0.9171415423485075,ade,ml
400,0.27747865054045817,ade,ml
401,0.6447006888594184,ade,ml
402,1.557476467380329,ade,ml
403,0.5671142165846156,ade,ml
404,0.4578924343839404,ade,ml
405,0.35621308745812164,ade,ml
406,0.9665888857000465,ade,ml
407,0.592137973205937,ade,ml
408,0.11495452631378161,ade,ml
409,0.3083389025641662,ade,ml
410,2.575374006047199,ade,ml
411,0.9680787140057262,ade,ml
412,0.19030411704543077,ade,ml
413,1.700006952828118,ade,ml
414,1.1363878051363443,ade,ml
415,0.18508056448147886,ade,ml
416,1.665991847138229,ade,ml
417,0.9937675527028276,ade,ml
418,0.19640821711529444,ade,ml
419,2.0395496424021626,ade,ml
420,1.1368733035770515,ade,ml
421,0.07937387520745293,ade,ml
422,1.1832609442955369,ade,ml
423,1.9397799458471148,ade,ml
424,0.047696964697314895,ade,ml
425,0.8765933923543686,ade,ml
426,2.1748246844414325,ade,ml
427,0.10024807819040087,ade,ml
428,1.2792187202427345,ade,ml
429,1.6929467801577458,ade,ml
430,0.06818583326101453,ade,ml
431,1.7044295024931544,ade,ml
432,1.1318530016586625,ade,ml
433,0.0849005636029859,ade,ml
434,1.1103104563899124,ade,ml
435,0.05371966309150841,ade,ml
436,1.2685345039219627,ade,ml
437,0.03378663533494796,ade,ml
438,1.2124372393350034,ade,ml
439,0.03549497008499874,ade,ml
440,0.9081507803830704,ade,ml
441,0.026706368154848496,ade,ml
442,0.747501203694372,ade,ml
443,0.03510409483769978,ade,ml
444,0.4627745900314202,ade,ml
445,0.03202575447212208,ade,ml
446,0.3482866223410062,ade,ml
447,0.035038471435036564,ade,ml
448,0.3272919543584507,ade,ml
449,0.03873441852653133,ade,ml
450,1.3362679460845308,ade,ml
451,0.04059656554610472,ade,ml
452,1.1317102114794146,ade,ml
453,0.03884770790365406,ade,ml
454,0.2029480023320914,ade,ml
455,0.03444843732641184,ade,ml
456,0.4225149554168733,ade,ml
457,0.029668568139893603,ade,ml
458,0.42733248882692293,ade,ml
459,0.024340585759044558,ade,ml
460,0.7061353117513564,ade,ml
461,0.02417348407673362,ade,ml
462,0.39133228898653183,ade,ml
463,0.024408044625285494,ade,ml
464,0.45307238921127413,ade,ml
465,0.04159994222353259,ade,ml
466,0.06075606561939967,ade,ml
467,0.2384177868069187,ade,ml
468,0.06611379464883169,ade,ml
469,0.09741113979667526,ade,ml
470,0.2915783665266498,ade,ml
471,0.09014160770611497,ade,ml
472,0.10144337146488125,ade,ml
473,0.441275433623752,ade,ml
474,0.09509599530091492,ade,ml
475,0.08638611639556443,ade,ml
476,0.36716049269889384,ade,ml
477,0.10121115403905369,ade,ml
478,0.11546060855255032,ade,ml
479,0.3061400152968737,ade,ml
480,0.1056137712493261,ade,ml
481,0.08156238664895975,ade,ml
482,0.40615031364589743,ade,ml
483,0.09713058559055318,ade,ml
484,0.11225152658917602,ade,ml
485,0.388790054616097,ade,ml
486,0.5495368877581248,ade,ml
487,1.891759172056058,ade,ml
488,2.732876455321644,ade,ml
489,0.592940408546382,ade,ml
490,0.8000457799373041,ade,ml
491,0.8212448086289774,ade,ml
492,0.9521797028177459,ade,ml
493,1.4578231862592168,ade,ml
494,0.7885819143989069,ade,ml
495,1.9829857295629458,ade,ml
496,1.2137302775443803,ade,ml
497,0.9764865194220465,ade,ml
498,0.031538302949215585,ade,ml
499,2.1526037235014397,ade,ml
500,1.0749310956282576,ade,ml
501,0.023166411877292445,ade,ml
502,1.5858817218121621,ade,ml
503,1.5619089118320864,ade,ml
504,0.025414249795167432,ade,ml
505,1.5781035054535777,ade,ml
506,0.027768853499899444,ade,ml
507,0.7362033578705929,ade,ml
508,1.3374359628972265,ade,ml
509,0.02741237073850239,ade,ml
510,3.243287810860062,ade,ml
511,0.02482016743326746,ade,ml
512,0.6838291162559483,ade,ml
513,0.9335938734323863,ade,ml
514,1.267281663309388,ade,ml
515,0.02789969110079813,ade,ml
516,1.2911328234680555,ade,ml
517,0.024658643288873787,ade,ml
518,0.31813349896561754,ade,ml
519,0.027033392224927098,ade,ml
520,1.5273539926539974,ade,ml
521,0.5388257841836797,ade,ml
522,0.02732155466443048,ade,ml
523,0.9526172798289759,ade,ml
524,0.021578123533092318,ade,ml
525,0.44370200435991053,ade,ml
526,0.02353174706564252,ade,ml
527,1.5440489787994183,ade,ml
528,0.096592901177781,ade,ml
529,0.02703597669619572,ade,ml
530,0.5581042589075154,ade,ml
531,0.022463136630838754,ade,ml
532,0.7325980405156837,ade,ml
533,0.022962826147926413,ade,ml
534,1.008896138166055,ade,ml
535,0.08270690028067831,ade,ml
536,0.02534531610270766,ade,ml
537,0.28869707700055325,ade,ml
538,0.02253365657487733,ade,ml
539,1.1147310084928017,ade,ml
540,0.022921982201721203,ade,ml
541,0.02237056743803216,ade,ml
542,0.9746235065904236,ade,ml
543,0.11513929524797507,ade,ml
544,0.023657518639847202,ade,ml
545,0.4730109569881795,ade,ml
546,0.02279224728189525,ade,ml
547,0.1022720218402885,ade,ml
548,0.023003801252957024,ade,ml
549,0.02138861689803709,ade,ml
550,0.8709525202870942,ade,ml
551,0.07557077971984277,ade,ml
552,0.02311455154252994,ade,ml
553,0.7058719431567213,ade,ml
554,0.022861156847921466,ade,ml
555,0.20288617746211407,ade,ml
556,0.02238401985030565,ade,ml
557,0.021504101670622555,ade,ml
558,0.4706532615104566,ade,ml
559,0.10744748775714719,ade,ml
560,0.023195094656955288,ade,ml
561,1.513215341397915,ade,ml
562,0.023150552935879296,ade,ml
563,0.05287160900214134,ade,ml
564,0.022241624192981972,ade,ml
565,0.02118221690368797,ade,ml
566,0.5528439843759735,ade,ml
567,0.08657875250338924,ade,ml
568,0.023238966891600304,ade,ml
569,2.1571730573390893,ade,ml
570,0.022219424600307014,ade,ml
571,0.10430405487998859,ade,ml
572,0.021836606437468285,ade,ml
573,0.021087144670794027,ade,ml
574,0.6800828968212191,ade,ml
575,0.05827013194806922,ade,ml
576,0.023360866273203294,ade,ml
577,1.8501791858604384,ade,ml
578,0.022017837708181175,ade,ml
579,0.0738387047266699,ade,ml
580,0.021891945973951527,ade,ml
581,0.02064370613018046,ade,ml
582,0.0296482882802252,ade,ml
583,0.4984512412599282,ade,ml
584,0.9551102111976917,ade,ml
585,0.09188131560115331,ade,ml
586,0.023262781131511527,ade,ml
587,0.022307996867073458,ade,ml
588,0.1220858213635456,ade,ml
589,0.021923224980524694,ade,ml
590,0.02066694565035717,ade,ml
591,0.02321068062191761,ade,ml
592,1.5588657684639096,ade,ml
593,0.9427372848006158,ade,ml
594,0.10360191189827478,ade,ml
595,0.02320200794518126,ade,ml
596,0.021415766655190523,ade,ml
597,0.0995124262300044,ade,ml
598,0.02156845765900729,ade,ml
599,0.020423202766062035,ade,ml
600,0.0249984738832644,ade,ml
601,1.1670246322130917,ade,ml
602,0.918633161931288,ade,ml
603,0.11572095482093232,ade,ml
604,0.023723301689931697,ade,ml
605,0.021249322760918697,ade,ml
606,0.04941959587702375,ade,ml
607,0.021744691688062253,ade,ml
608,0.020885504260973773,ade,ml
609,0.025814601273943333,ade,ml
610,1.9686504899367057,ade,ml
611,0.879465366422951,ade,ml
612,0.0969055070847255,ade,ml
613,0.02391467824906815,ade,ml
614,0.021202363110725177,ade,ml
615,0.041957095296930556,ade,ml
616,0.021805000981979766,ade,ml
617,0.020708482341373284,ade,ml
618,0.030219524915709426,ade,ml
619,3.027801632077865,ade,ml
620,1.2674851697028364,ade,ml
621,0.8669157833282923,ade,ml
622,0.07257388304699541,ade,ml
623,0.02504462707177145,ade,ml
624,0.02102817916312271,ade,ml
625,0.037416971030974785,ade,ml
626,0.021606354406708366,ade,ml
627,0.020711307478909476,ade,ml
628,0.030257996320623995,ade,ml
629,2.300508310792718,ade,ml
630,1.0965178877628365,ade,ml
631,0.40300552609018403,ade,ml
632,0.06625209582300527,ade,ml
633,0.026192055612253094,ade,ml
634,0.02090905087782988,ade,ml
635,0.04727896710470271,ade,ml
636,0.02104473954367396,ade,ml
637,0.020770322425148112,ade,ml
638,0.029921264017363246,ade,ml
639,0.9423668066611481,ade,ml
640,1.587786719092976,ade,ml
641,0.4233691826992937,ade,ml
642,0.052815080756350094,ade,ml
643,0.026498399084846278,ade,ml
644,0.02087932780929936,ade,ml
645,0.044643657472589963,ade,ml
646,0.02122511014850509,ade,ml
647,0.020794626817083977,ade,ml
648,0.030098015212446063,ade,ml
649,0.6182660472749664,ade,ml
650,1.2966828157348274,ade,ml
651,0.6965452446752604,ade,ml
652,0.7853947859527393,ade,ml
653,0.04968250100552374,ade,ml
654,0.025448153053760546,ade,ml
655,0.020961850660104156,ade,ml
656,0.04164885485331907,ade,ml
657,0.020982264712066375,ade,ml
658,0.020842330411034737,ade,ml
659,0.030198135928424442,ade,ml
660,0.7475401169461824,ade,ml
661,1.5950535140688658,ade,ml
662,1.3536092547694119,ade,ml
663,0.8463520406380787,ade,ml
664,0.039031471279546176,ade,ml
665,0.024764459659942728,ade,ml
666,0.020832243336251496,ade,ml
667,0.029452273886609537,ade,ml
668,0.02186824958673409,ade,ml
669,0.02047550634465415,ade,ml
670,0.030120459560414863,ade,ml
671,0.9312032911337768,ade,ml
672,1.7280574543667897,ade,ml
673,0.7143738985229912,ade,ml
674,1.0647548916440863,ade,ml
675,0.046470852383468424,ade,ml
676,0.024412546697663375,ade,ml
677,0.021185196817380902,ade,ml
678,0.03125570433651621,ade,ml
679,0.0218430581063169,ade,ml
680,0.020731757776714016,ade,ml
681,0.03014802858159531,ade,ml
682,0.7538363412844294,ade,ml
683,1.8779661872798745,ade,ml
684,1.3165790752689093,ade,ml
685,1.588597697937278,ade,ml
686,0.024828582030574035,ade,ml
687,0.02106245302280768,ade,ml
688,0.02093906093660708,ade,ml
689,0.020638823340565608,ade,ml
690,0.030181795721986895,ade,ml
691,0.02499160381747189,ade,ml
692,0.02155276907403827,ade,ml
693,0.02115186666275637,ade,ml
694,0.02090710698314752,ade,ml
695,0.030075126038358244,ade,ml
696,0.024815551370212477,ade,ml
697,0.020913130561325464,ade,ml
698,0.021214548103613288,ade,ml
699,0.020772974686601463,ade,ml
700,0.029952194237985397,ade,ml
701,0.02658041093809063,ade,ml
702,0.02073233316462078,ade,ml
703,0.02122210517685657,ade,ml
704,0.021704979362891515,ade,ml
705,0.029896023114874708,ade,ml
706,0.027362440446244862,ade,ml
707,0.020659895626826595,ade,ml
708,0.021183890412197263,ade,ml
709,0.02115636742109911,ade,ml
710,0.029970152111131614,ade,ml
711,0.02576256843384301,ade,ml
712,0.021058827071204995,ade,ml
713,0.02162731387437261,ade,ml
714,0.020725947568931882,ade,ml
715,0.029932538920720033,ade,ml
716,0.02576256843384301,ade,ml
717,0.02127041823742188,ade,ml
718,0.02254987811747001,ade,ml
719,0.02129717161650589,ade,ml
720,0.029934731085957615,ade,ml
721,0.022288909924562755,ade,ml
722,0.023202535077272424,ade,ml
723,0.021947408771004998,ade,ml
724,0.030073754179329646,ade,ml
725,0.05288359699841244,ade,ml
726,0.4579753441159259,ade,ml
727,0.027857483274645406,ade,ml
728,0.02763508456469506,ade,ml
729,0.05006012524325409,ade,ml
730,0.03182230047713532,ade,ml
731,0.08996329569041653,ade,ml
732,0.1449189078332572,ade,ml
733,0.9614309884141521,ade,ml
734,1.3024540428148539,ade,ml
735,0.04199702625747293,ade,ml
736,2.106917155755187,ade,ml
737,0.02913714395516858,ade,ml
738,0.028403233667656604,ade,ml
739,0.3042102582216213,ade,ml
740,0.030591338977192538,ade,ml
741,0.6390427575972982,ade,ml
742,0.024532423746379692,ade,ml
743,0.041958932947870745,ade,ml
744,0.07414063854592343,ade,ml
745,0.025767614785547115,ade,ml
746,0.05186889258234339,ade,ml
747,0.24636548026924604,ade,ml
748,1.7041494449236747,ade,ml
749,1.555526916891024,ade,ml
750,0.05211834446059367,ade,ml
751,0.7690027249482998,ade,ml
752,0.026583085273046345,ade,ml
753,0.02392362514065513,ade,ml
754,0.6206321030586942,ade,ml
755,0.4882986295149496,ade,ml
756,0.041003575746963235,ade,ml
757,1.7721205445609092,ade,ml
758,0.025653032930546,ade,ml
759,0.07636862724713375,ade,ml
760,0.06534856228208667,ade,ml
761,0.026275500640309715,ade,ml
762,0.09274147704642982,ade,ml
763,0.12072393732654459,ade,ml
764,0.8414002512412353,ade,ml
765,1.7654463448784998,ade,ml
766,0.088898347277368,ade,ml
767,0.3138129290245161,ade,ml
768,0.026315116760596138,ade,ml
769,0.024272202762980755,ade,ml
770,1.064161181645111,ade,ml
771,0.7790114569688741,ade,ml
772,0.043794136872754436,ade,ml
773,1.8275613134866364,ade,ml
774,0.025954473339666717,ade,ml
775,0.07042150112503892,ade,ml
776,0.09693547373693255,ade,ml
777,0.027565215963270467,ade,ml
778,0.045809906316462215,ade,ml
779,0.10289943456503725,ade,ml
780,2.16301880740306,ade,ml
781,1.5464979787502293,ade,ml
782,0.09636241109061135,ade,ml
783,0.27839357541411497,ade,ml
784,0.027158798165703484,ade,ml
785,0.026407460218613902,ade,ml
786,1.5792444873616813,ade,ml
787,1.9298567439057508,ade,ml
788,0.04382551358809305,ade,ml
789,2.4510431801377686,ade,ml
790,0.02653717985992795,ade,ml
791,0.091421395529167,ade,ml
792,0.13754844026276858,ade,ml
793,0.029044676127372902,ade,ml
794,0.05945775600869835,ade,ml
795,0.17359772382838745,ade,ml
796,1.3787514970316812,ade,ml
797,1.4271886815385224,ade,ml
798,0.1348763910995011,ade,ml
799,1.366383202057495,ade,ml
800,0.028657076817296966,ade,ml
801,0.028929483637211394,ade,ml
802,2.3562681917979553,ade,ml
803,0.7381001017393203,ade,ml
804,0.07004969027580202,ade,ml
805,1.1346576582384915,ade,ml
806,0.025732210209296905,ade,ml
807,0.1139218423614263,ade,ml
808,0.1845488496546549,ade,ml
809,0.026505301875502794,ade,ml
810,0.09366526021428523,ade,ml
811,0.1204438860399561,ade,ml
812,0.2825117874463848,ade,ml
813,1.7017093649477542,ade,ml
814,0.18445244451352044,ade,ml
815,0.49747157942230724,ade,ml
816,0.02075721576759978,ade,ml
817,0.02880650099761041,ade,ml
818,2.148359870768831,ade,ml
819,1.3066107807207479,ade,ml
820,0.09565330806965924,ade,ml
821,0.9913247927280182,ade,ml
822,0.02576728238534013,ade,ml
823,0.09446038533050746,ade,ml
824,0.13496094965042488,ade,ml
825,0.026457955223273655,ade,ml
826,0.10016846138823686,ade,ml
