,value,metric,type
729,0.17584124651959038,fde,ml
730,0.08395172364881757,fde,ml
731,0.11058216496771692,fde,ml
732,0.08014412568962107,fde,ml
733,3.4397543998210205,fde,ml
734,3.357120795623394,fde,ml
735,0.07683392805056052,fde,ml
736,5.632355446583151,fde,ml
737,0.0765925578097058,fde,ml
738,0.0663385308631401,fde,ml
739,1.2325139928638535,fde,ml
740,0.05569082829650124,fde,ml
741,2.4008998907515875,fde,ml
742,0.07449850234784593,fde,ml
743,0.09808659713331411,fde,ml
744,0.12330654690504442,fde,ml
745,0.07875047192210742,fde,ml
746,0.03797008253896103,fde,ml
747,0.3307749140919602,fde,ml
748,5.054600353659985,fde,ml
749,3.6140028965269564,fde,ml
750,0.05328189444898109,fde,ml
751,1.9500513831936297,fde,ml
752,0.07798371295580306,fde,ml
753,0.07481580731016606,fde,ml
754,2.4579103725766327,fde,ml
755,1.5805964213464472,fde,ml
756,0.13412626752751405,fde,ml
757,3.870115424053314,fde,ml
758,0.07598851361070064,fde,ml
759,0.1885700312637263,fde,ml
760,0.16854355492959908,fde,ml
761,0.07920795139961262,fde,ml
762,0.15007437632739581,fde,ml
763,0.25325576365788816,fde,ml
764,2.6510015659920043,fde,ml
765,5.089810808163657,fde,ml
766,0.3386919501233991,fde,ml
767,0.5446664900892789,fde,ml
768,0.07827395295434787,fde,ml
769,0.07680716472617152,fde,ml
770,3.6688211371300445,fde,ml
771,2.0892410210894514,fde,ml
772,0.08265511876110987,fde,ml
773,5.496722389961715,fde,ml
774,0.076012526441719,fde,ml
775,0.21389025259623587,fde,ml
776,0.22582425316371327,fde,ml
777,0.08030250012446845,fde,ml
778,0.05036952567747825,fde,ml
779,0.2588001419006106,fde,ml
780,5.4783790997065145,fde,ml
781,3.8696851749790175,fde,ml
782,0.25244817200447034,fde,ml
783,0.6785566478686879,fde,ml
784,0.07943451976998885,fde,ml
785,0.07953310473187289,fde,ml
786,4.770119294856943,fde,ml
787,4.55548882326423,fde,ml
788,0.09159169756958527,fde,ml
789,6.614994352739226,fde,ml
790,0.07622826257038022,fde,ml
791,0.2086418594214752,fde,ml
792,0.32090984137255774,fde,ml
793,0.08245259625392522,fde,ml
794,0.10035404518360012,fde,ml
795,0.2942656309579901,fde,ml
796,2.996803408779656,fde,ml
797,3.5814002912017764,fde,ml
798,0.27145503757716183,fde,ml
799,3.7852571923673373,fde,ml
800,0.08187051470486324,fde,ml
801,0.045535251747548314,fde,ml
802,6.072381794806045,fde,ml
803,2.3135871374311474,fde,ml
804,0.1943965959095286,fde,ml
805,3.132584705869244,fde,ml
806,0.07522111484005548,fde,ml
807,0.2426551259841753,fde,ml
808,0.4427292195897984,fde,ml
809,0.07876236273612157,fde,ml
810,0.20991665369554321,fde,ml
811,0.1998579367421803,fde,ml
812,0.989511813000207,fde,ml
813,5.041937628846638,fde,ml
814,0.5085284159467728,fde,ml
815,0.9925005556518053,fde,ml
816,0.02925419782535106,fde,ml
817,0.04884938524456524,fde,ml
818,4.897257325034378,fde,ml
819,3.6876469667611698,fde,ml
820,0.2819016364889653,fde,ml
821,2.393289757405969,fde,ml
822,0.07532898888755235,fde,ml
823,0.15543409899360927,fde,ml
824,0.13987193227708242,fde,ml
825,0.07972777313405947,fde,ml
826,0.20086400776025282,fde,ml
827,0.17976056305755497,fde,ml
828,3.1833008083863557,fde,ml
829,2.407334208762145,fde,ml
830,0.38272837376099833,fde,ml
831,0.2786104546266908,fde,ml
832,0.03130570036423599,fde,ml
833,0.05013291287242786,fde,ml
